Date,Close,High,Low,Open,Volume
1995-06-16,6.770633220672607,7.222008768717448,6.714211277167002,6.770633220672607,6212400
1995-06-19,6.488519191741943,6.883472533847975,6.375675379711649,6.827050627832827,1528200
1995-06-20,6.488519191741943,6.601363003772239,6.488519191741943,6.544941097757091,863000
1995-06-21,6.375675678253174,6.544941404224497,6.319253769596067,6.544941404224497,629000
1995-06-22,6.601364612579346,6.827052291641887,6.319255013751168,6.375676933516804,546200
1995-06-23,6.601364612579346,6.714208452110617,6.54494269281371,6.657786532344981,365000
1995-06-26,6.375675678253174,6.657785221538713,6.319253769596067,6.601363312881605,515400
1995-06-27,6.3192548751831055,6.432098712239947,6.3192548751831055,6.432098712239947,270800
1995-06-28,6.3192548751831055,6.375676793711526,6.3192548751831055,6.375676793711526,500400
1995-06-29,6.3192548751831055,6.432098712239947,6.3192548751831055,6.3192548751831055,309200
1995-06-30,6.432098388671875,6.488520304361979,6.3756764729817705,6.3756764729817705,95000
1995-07-03,6.375675678253174,6.432097586910282,6.375675678253174,6.375675678253174,9200
1995-07-05,6.375675678253174,6.432097586910282,6.375675678253174,6.432097586910282,75600
1995-07-06,6.375675678253174,6.432097586910282,6.375675678253174,6.375675678253174,81400
1995-07-07,6.827049732208252,6.883471630821544,6.375674543301922,6.375674543301922,475000
1995-07-10,6.9963202476501465,6.9963202476501465,6.770632497725948,6.770632497725948,241400
1995-07-11,7.673378944396973,7.729800848399892,6.883472288356108,6.883472288356108,538600
1995-07-12,8.124755859375,8.181177775065104,7.560536702473958,7.673380533854166,496200
1995-07-13,8.068330764770508,8.124752658230442,7.95548697785064,8.124752658230442,384000
1995-07-14,8.068330764770508,8.068330764770508,7.899065084390707,8.068330764770508,102200
1995-07-17,8.519708633422852,8.576130544902473,8.181177164545122,8.181177164545122,480200
1995-07-18,8.181177139282227,8.519708607114595,8.124755227976832,8.519708607114595,359200
1995-07-19,8.011913299560547,8.124757148850133,7.955491374915755,8.124757148850133,101600
1995-07-20,7.84264612197876,7.899068036525369,7.61695846379232,7.899068036525369,119600
1995-07-21,7.84264612197876,7.899068036525369,7.84264612197876,7.899068036525369,13000
1995-07-24,7.729803085327148,7.955490766650569,7.729803085327148,7.842646925988859,112000
1995-07-25,7.899068832397461,7.955490752628871,7.7298030717032296,7.7298030717032296,201000
1995-07-26,8.237598419189453,8.294020326170202,8.011910791266454,8.011910791266454,287800
1995-07-27,8.406867980957031,8.463289913715132,8.294024115440829,8.294024115440829,101600
1995-07-28,8.406867980957031,8.519711846473234,8.406867980957031,8.463289913715132,100400
1995-07-31,8.350446701049805,8.463290575388315,8.181180889542038,8.463290575388315,60800
1995-08-01,8.181177139282227,8.294020961893017,8.124755227976832,8.294020961893017,57600
1995-08-02,8.011913299560547,8.124757148850133,8.011913299560547,8.124757148850133,41000
1995-08-03,7.899068832397461,7.955490752628871,7.899068832397461,7.955490752628871,12600
1995-08-04,7.786223888397217,7.8426458006319795,7.729801976162455,7.786223888397217,9000
1995-08-07,7.84264612197876,7.899068036525369,7.72980229288554,7.72980229288554,12200
1995-08-08,7.729803085327148,7.842646925988859,7.729803085327148,7.786225005658004,3200
1995-08-09,7.391271114349365,7.616958781963087,7.391271114349365,7.616958781963087,24000
1995-08-10,7.334850311279297,7.447694162222055,7.334850311279297,7.447694162222055,6800
1995-08-11,7.334850311279297,7.334850311279297,7.334850311279297,7.334850311279297,10000
1995-08-14,7.222005367279053,7.334849201142788,7.165583450347185,7.27842728421092,28200
1995-08-15,7.222005367279053,7.27842728421092,7.222005367279053,7.222005367279053,9400
1995-08-16,7.391271114349365,7.447693031252796,7.2784272805425045,7.2784272805425045,11800
1995-08-17,7.447694778442383,7.504116708582098,7.391272848302668,7.391272848302668,6200
1995-08-18,7.447694778442383,7.5605386387218125,7.447694778442383,7.5605386387218125,9800
1995-08-21,7.560538291931152,7.616960219482877,7.447694436827702,7.447694436827702,8600
1995-08-22,7.616959095001221,7.616959095001221,7.504115256556758,7.504115256556758,12400
1995-08-23,7.729803085327148,7.842646925988859,7.673381164996294,7.673381164996294,28800
1995-08-24,7.899068832397461,7.899068832397461,7.78622499193464,7.78622499193464,16200
1995-08-25,7.729803085327148,7.786225005658004,7.729803085327148,7.786225005658004,30200
1995-08-28,7.616959095001221,7.729802933445683,7.616959095001221,7.729802933445683,9200
1995-08-29,7.391271114349365,7.560536865059656,7.391271114349365,7.560536865059656,9200
